代码,名称,地区,行业,市场,上市日期,交易日,最新价,涨跌幅,成交额,总市值,流通市值,总市值_亿元,流通市值_亿元,量比,市盈率,市净率
300232,洲明科技,深圳,元器件,创业板,20110622,20260701,5.8,1.2216,145698159.68,6307193760.0,5136724180.0,63.0719376,51.3672418,1.0,99.8574,1.3951
300237,ST美晨,山东,汽车配件,创业板,20110629,20260701,1.82,7.0588,72348224.95,2624285118.0,2624260548.0,26.24285118,26.24260548,1.43,,58.7776
603156,养元饮品,河北,软饮料,主板,20180212,20260701,47.2,-3.8109,709172169.0,59485102720.0,59485102720.0,594.8510272,594.8510272,1.12,47.2161,6.0021
002594,比亚迪,深圳,汽车整车,主板,20110630,20260701,80.66,1.2045,4035250996.65,735393158416.0,281230244910.0,7353.93158416,2812.3024491,0.97,22.5449,3.171
002626,金达威,福建,医疗保健,主板,20111028,20260701,14.01,6.2974,98573184.5,8545201959.000001,8544151209.0,85.45201959,85.44151209,1.61,25.1398,1.9408
002600,领益智造,广东,元器件,主板,20110715,20260701,17.8,2.6528,7436524053.08,144536188680.0,128154745440.0,1445.3618868,1281.5474544,1.07,63.179,5.9252
300241,瑞丰光电,深圳,半导体,创业板,20110712,20260701,7.16,-1.105,495876760.06,5131215769.0,4303557323.0,51.31215769,43.03557323,1.12,77.8095,2.2494
002608,江苏国信,江苏,火力发电,主板,20110810,20260701,7.04,2.029,299315667.27,26597681088.0,26597681088.0,265.97681088,265.97681088,0.78,7.6759,0.7421
300255,常山药业,河北,生物制药,创业板,20110819,20260701,25.09,7.1307,1128422318.27,23059237980.999996,23023171105.999996,230.59237980999995,230.23171105999995,1.1,,19.0549
002830,名雕股份,深圳,装修装饰,主板,20161213,20260701,18.06,4.4534,247555430.6,3357281760.0,1676591070.0,33.5728176,16.7659107,1.19,78.3822,4.9113
002717,*ST岭南,广东,环境保护,主板,20140219,20260701,1.01,5.2083,18473233.45,1838435936.0,1735739540.0,18.38435936,17.3573954,0.26,,
300259,新天科技,河南,电器仪表,创业板,20110831,20260701,6.28,-5.279,441438119.39,7254060028.0,7251996420.0,72.54060028,72.5199642,0.78,28.9415,2.3609
300303,聚飞光电,深圳,半导体,创业板,20120319,20260701,10.31,-6.7812,1779485573.31,14607264705.0,13698347477.0,146.07264705,136.98347477,1.05,47.8968,3.8006
601908,京运通,北京,电气设备,主板,20110908,20260701,3.17,1.278,247595330.0,7654291193.0,7654291193.0,76.54291193,76.54291193,1.38,,1.0339
002611,东方精工,广东,轻工机械,主板,20110830,20260701,17.47,-1.0759,576970742.62,21265984673.0,17539223128.0,212.65984673,175.39223128,0.92,29.3219,3.726
300294,博雅生物,江西,生物制药,创业板,20120308,20260701,14.91,4.7051,131658118.96,7518348117.0,7518348117.0,75.18348117,75.18348117,1.26,66.7121,1.0076
300266,兴源环境,浙江,环境保护,创业板,20110927,20260701,1.85,4.5198,53787856.440000005,2874543505.0,2873126035.0000005,28.74543505,28.731260350000003,1.49,,94.1086
300274,阳光电源,安徽,电气设备,创业板,20111102,20260701,136.92,-13.8976,22413748625.7,283864118580.0,217364361144.0,2838.6411858,2173.64361144,2.34,21.0875,5.8335
002636,金安国纪,上海,元器件,主板,20111125,20260701,111.36,-7.1768,4412597341.5,81070080000.0,80659762944.0,810.7008,806.59762944,1.29,269.5603,21.2559
300278,华昌达,湖北,专用机械,创业板,20111216,20260701,3.94,1.5464,99178601.89,5570712810.0,5553214088.0,55.7071281,55.53214088,1.03,,3.3353
002634,*ST棒杰,浙江,服饰,主板,20111205,20260701,4.39,0.6881,39213742.0,2016557475.0,1941412527.9999998,20.16557475,19.414125279999997,0.72,,
300279,和晶科技,江苏,元器件,创业板,20111229,20260701,6.08,0.4959,100118537.4,2973724960.0,2960620736.0,29.7372496,29.60620736,0.77,45.9586,2.8432
002645,华宏科技,江苏,专用机械,主板,20111220,20260701,25.75,-6.3977,1354058012.6100001,19392850300.0,17515497625.0,193.928503,175.15497625,0.84,94.9194,4.5445
002673,西部证券,陕西,证券,主板,20120503,20260701,6.73,3.698,349436038.84,30080284841.0,30080284841.0,300.80284841,300.80284841,1.28,17.1529,0.9854
300350,华鹏飞,深圳,仓储物流,创业板,20120821,20260701,4.07,2.5189,83780671.8,2287390061.0,1919271178.0,22.87390061,19.19271178,1.37,,2.6079
601360,三六零,天津,互联网,主板,20120116,20260701,8.83,1.611,677779707.0,61806096257.0,61806096257.0,618.06096257,618.06096257,0.86,234.9926,2.1167
002664,信质集团,浙江,汽车配件,主板,20120316,20260701,17.93,3.7016,140540082.39,7319026000.0,7218189473.0,73.19026,72.18189473,1.28,54.752,2.0531
002667,*ST威领,湖南,小金属,主板,20120329,20260701,11.28,5.0279,228610440.57999998,2939472120.0,2668972080.0,29.3947212,26.6897208,3.17,,
300532,今天国际,深圳,软件服务,创业板,20160818,20260701,6.39,2.5682,56651611.79,4061741517.0,3864170385.0000005,40.61741517,38.641703850000006,1.22,17.2736,2.2026
002650,ST加加,湖南,食品,主板,20120106,20260701,6.09,-1.2966,49150316.0,6742140342.0,6741911967.0,67.42140342,67.41911967,1.1,,3.8736
002654,万润科技,深圳,互联网,主板,20120217,20260701,20.48,-7.9964,2599001823.64,17311795200.0,17310566400.0,173.117952,173.105664,1.17,539.0404,11.0689
300304,云意电气,江苏,汽车配件,创业板,20120321,20260701,18.08,1.2885,533393266.15000004,15876838421.0,15449640855.0,158.76838421,154.49640855,0.59,34.0191,4.663
300306,远方信息,浙江,电器仪表,创业板,20120329,20260701,9.78,0.8247,37131685.0,2630417064.0000005,1541352450.0,26.304170640000006,15.4135245,1.22,36.7937,1.7558
002663,普邦股份,广东,建筑工程,主板,20120316,20260701,1.53,2.6846,81088299.8,2636723817.0000005,2611887786.0,26.367238170000004,26.11887786,1.13,,1.3652
300300,海峡创新,福建,软件服务,创业板,20120319,20260701,8.25,5.6338,458677446.85,5501488575.0,5501137950.0,55.01488575,55.0113795,1.52,38.6514,20.6856
002660,茂硕电源,深圳,电气设备,主板,20120316,20260701,6.65,2.3077,50185788.0,2371562900.0,2280861555.0,23.715629,22.80861555,1.13,,2.378
300755,华致酒行,云南,其他商业,创业板,20190129,20260701,11.67,2.4583,70577978.75,4864037328.0,4861499103.0,48.64037328,48.61499103,0.67,,1.7332
002670,国盛证券,江西,证券,主板,20120416,20260701,12.1,10.0,523551182.31,23414523660.0,19642542260.0,234.1452366,196.4254226,1.49,85.7804,2.0654
002675,东诚药业,山东,化学制药,主板,20120525,20260701,12.78,1.8327,127879857.46,10538333046.0,9500447520.0,105.38333046,95.0044752,0.9,53.869,2.4586
300302,同有科技,北京,IT设备,创业板,20120321,20260701,49.33,-3.5959,3144897301.69,23642083254.0,18193589687.0,236.42083254,181.93589687,0.83,,21.4665
002696,百洋股份,广西,饲料,主板,20120905,20260701,5.13,3.2193,53265757.8,1773719046.0,1714748157.0,17.73719046,17.14748157,1.14,43.6542,1.3041
002682,龙洲股份,福建,仓储物流,主板,20120612,20260701,4.38,3.3019,103778430.7,2463174468.0,2463174468.0,24.63174468,24.63174468,1.36,,4.6746
603168,莎普爱思,浙江,化学制药,主板,20140702,20260701,4.97,5.2966,55287114.0,1859408705.0,1851394580.0000002,18.59408705,18.513945800000002,1.28,,1.4032
002692,远程股份,江苏,电气设备,主板,20120808,20260701,3.85,2.122,66695854.99999999,2764862100.0,2763275900.0000005,27.648621,27.632759000000004,1.13,1559.0142,2.42
002690,美亚光电,安徽,专用机械,主板,20120731,20260701,14.37,0.2791,77295474.24,12677629293.0,6232944390.0,126.77629293,62.3294439,0.96,17.6294,4.1896
002678,珠江钢琴,广东,文教休闲,主板,20120530,20260701,4.29,1.4184,47456989.800000004,5827194087.0,5823994176.0,58.27194087,58.23994176,0.86,,1.9139
300342,天银机电,江苏,家用电器,创业板,20120726,20260701,48.25,2.6596,1612715977.8700001,20507948400.0,20207046925.0,205.079484,202.07046925,1.06,1603.2696,13.0893
300322,硕贝德,广东,元器件,创业板,20120608,20260701,24.94,-1.0317,655182218.87,11473352708.0,10984344152.0,114.73352708,109.84344152,0.73,177.3746,11.2692
603008,ST喜临门,浙江,家居用品,主板,20120717,20260701,8.28,4.0201,56652629.0,3049461072.0000005,3049461072.0000005,30.494610720000004,30.494610720000004,1.26,12.6319,0.8673
002701,奥瑞金,北京,广告包装,主板,20121011,20260701,4.4,3.2864,161286165.27,11262946200.000002,11252409080.0,112.62946200000002,112.5240908,1.48,11.188,1.0991
603399,永杉锂业,辽宁,小金属,主板,20120824,20260701,22.72,1.0676,2404211256.0,11639242432.0,11639242432.0,116.39242432,116.39242432,1.06,,7.1873
002687,乔治白,浙江,服饰,主板,20120713,20260701,5.43,3.626,256050314.5,2740952685.0,2244726705.0,27.40952685,22.44726705,0.89,32.0895,1.7519
300328,宜安科技,广东,小金属,创业板,20120619,20260701,13.9,-0.9972,523454532.57,9596888040.0,9549890750.0,95.9688804,95.4989075,0.65,,9.33
300349,金卡智能,浙江,电器仪表,创业板,20120817,20260701,11.21,2.468,85728401.56,4676962214.0,4144557837.0000005,46.76962214,41.44557837000001,0.88,17.5888,1.0329
300343,联创股份,山东,化工原料,创业板,20120801,20260701,6.8,19.9295,600047945.25,7264949320.0,7250291920.0,72.6494932,72.5029192,2.75,185.9569,3.7088
002693,双成药业,海南,生物制药,主板,20120808,20260701,9.7,2.537,279593720.16,4022491060.0000005,3986521520.0,40.22491060000001,39.8652152,1.58,211.2302,9.6717
603126,中材节能,天津,环境保护,主板,20140731,20260701,6.26,-0.6349,81324766.0,3821730000.0,3821730000.0,38.2173,38.2173,1.4,278.6997,1.8627
603288,海天味业,广东,食品,主板,20140211,20260701,33.48,0.965,774352373.0,195919097652.0,186168904740.0,1959.19097652,1861.6890474,0.71,27.8355,4.6622
300389,艾比森,深圳,元器件,创业板,20140801,20260701,12.99,1.3261,83763348.0,4794612897.0,2850491826.0,47.94612897,28.50491826,1.07,19.0359,2.854
002718,友邦吊顶,浙江,其他建材,主板,20140128,20260701,109.01,-1.1247,104466141.27,14111107839.0,10244849624.0,141.11107839,102.44849624,0.54,1140.7097,15.3321
002715,登云股份,广东,汽车配件,主板,20140219,20260701,13.52,2.0377,72297982.29,1865760000.0,1865760000.0,18.6576,18.6576,0.92,,4.0093
002713,*ST东易,北京,装修装饰,主板,20140219,20260701,12.16,-4.0253,160626575.03,11569087231.999998,6402249728.0,115.69087231999998,64.02249728,0.84,317.4375,13.3215
601608,中信重工,河南,专用机械,主板,20120706,20260701,4.76,-0.2096,167153540.0,21798674184.0,21798674184.0,217.98674184,217.98674184,0.85,58.0583,2.3128
603185,弘元绿能,江苏,电气设备,主板,20181228,20260701,16.7,0.0599,238978757.0,11407382560.0,11339670740.0,114.0738256,113.3967074,0.86,61.0549,0.9666
002700,万憬能源,新疆,供气供热,主板,20120921,20260701,6.19,-0.4823,111514357.0,2560357939.0,1329524102.0000002,25.60357939,13.295241020000002,0.69,31.4979,1.8311
300368,汇金股份,河北,IT设备,创业板,20140123,20260701,8.72,4.4311,248944881.16,4612387320.0,4612387320.0,46.1238732,46.1238732,0.99,,95.6912
300373,扬杰科技,江苏,半导体,创业板,20140123,20260701,152.0,-3.3263,4931823030.53,82588865600.0,82405036800.0,825.888656,824.050368,0.85,65.6205,8.3343
300385,ST雪浪,江苏,环境保护,创业板,20140626,20260701,12.1,20.0397,129043297.75,4031065390.0,3517017460.0,40.3106539,35.1701746,0.9,,
300376,易事特,广东,电气设备,创业板,20140127,20260701,5.11,-0.1953,218776915.6,11897308955.000002,11893192339.000002,118.97308955000003,118.93192339000002,0.79,495.4679,1.8335
300380,安硕信息,上海,软件服务,创业板,20140128,20260701,32.51,5.6549,185336441.67999998,4500651890.0,4140652405.0,45.0065189,41.40652405,1.29,151.0494,10.9119
300365,恒华科技,北京,软件服务,创业板,20140123,20260701,4.7,2.6201,62165303.5,2819320850.0,2405105620.0,28.1932085,24.0510562,1.04,,1.7637
300399,天利科技,江西,互联网,创业板,20141009,20260701,20.58,7.8616,224924396.26000002,4066608000.0,4066210806.0,40.66608,40.66210806,1.43,,8.0411
002712,思美传媒,浙江,广告包装,主板,20140123,20260701,4.27,2.8916,59874919.349999994,2324059374.0,2309644281.0,23.24059374,23.09644281,1.02,,1.68
000333,美的集团,广东,家用电器,主板,20130918,20260701,77.4,2.4758,3810029158.73,589280170860.0,531137646900.0,5892.8017086,5311.376469,0.98,13.4094,2.5366
603997,继峰股份,浙江,汽车配件,主板,20150302,20260701,12.17,2.874,227067866.0,15483463833.000002,15483463833.000002,154.83463833000002,154.83463833000002,1.2,34.1354,2.8627
603389,亚振家居,江苏,家居用品,主板,20161215,20260701,58.71,-2.264,273014567.0,15426169920.0,15426169920.0,154.2616992,154.2616992,3.62,,76.9327
300491,通合科技,河北,电气设备,创业板,20151231,20260701,36.36,-4.7918,456852658.6,6459962994.0,5730342071.999999,64.59962994,57.30342071999999,1.14,160.8826,5.3496
603988,中电电机,江苏,电气设备,主板,20141104,20260701,16.93,4.3773,131007826.0,3981936000.0,3981936000.0,39.81936,39.81936,1.22,129.9363,5.9747
300521,爱司凯,广东,专用机械,创业板,20160705,20260701,26.1,-5.4348,201872158.0,3907953000.0,3859015500.0,39.07953,38.590155,1.02,,7.331
300579,数字认证,北京,软件服务,创业板,20161223,20260701,21.08,1.8357,90513755.5,5691600000.0,5490777164.0,56.916,54.90777164,0.88,,7.1914
603889,新澳股份,浙江,纺织,主板,20141231,20260701,5.08,-0.5871,82550604.0,4821959876.0,4786057992.0,48.21959876,47.86057992,1.15,10.0433,1.2652
600909,华安证券,安徽,证券,主板,20161206,20260701,12.22,9.991,2510582223.0,61395837646.0,61395837646.0,613.95837646,613.95837646,0.43,29.1206,2.3274
603789,ST星农,浙江,农用机械,主板,20150427,20260701,5.76,4.918,2537050.0,1527636096.0,1497600000.0,15.27636096,14.976,0.13,,14.597
601211,国泰海通,上海,证券,主板,20150626,20260701,19.12,5.0549,4914597776.0,337065061296.00006,258060923024.0,3370.6506129600007,2580.60923024,1.52,12.1206,1.0325
601226,华电科工,北京,建筑工程,主板,20141211,20260701,6.43,1.1006,133062682.0,7473098391.0,7473098391.0,74.73098391,74.73098391,0.77,47.6862,1.7188
603899,晨光股份,上海,文教休闲,主板,20150127,20260701,21.14,2.4721,110234906.0,19359914756.0,19359914756.0,193.59914756,193.59914756,0.95,14.7735,2.0099
603860,中公高科,北京,建筑工程,主板,20170802,20260701,24.7,2.1083,36906282.0,1646996000.0,1646996000.0,16.46996,16.46996,0.98,36.1193,1.959
300409,道氏技术,广东,电气设备,创业板,20141203,20260701,21.0,5.3688,635627808.0400001,16427229000.0,14437344600.0,164.27229,144.373446,1.25,32.4106,2.0197
300530,领湃科技,湖南,电气设备,创业板,20160809,20260701,17.15,1.7804,32879583.5,2948966510.0,2948966510.0,29.4896651,29.4896651,0.79,,40.5598
300452,山河药辅,安徽,化学制药,创业板,20150515,20260701,12.1,3.5959,56467155.480000004,2836920020.0,2403449620.0,28.3692002,24.0344962,1.09,16.0684,2.7687
603320,迪贝电气,浙江,电气设备,主板,20170502,20260701,18.09,3.6676,53649628.0,2698054758.0,2698054758.0,26.98054758,26.98054758,1.09,33.497,2.2556
002791,坚朗五金,广东,其他建材,主板,20160329,20260701,13.5,3.0534,78319528.9,4777447500.0,2939010750.0,47.774475,29.3901075,1.17,,0.8937
603368,柳药集团,广西,医药商业,主板,20141204,20260701,15.01,2.3177,56023954.0,5962143114.0,5962143114.0,59.62143114,59.62143114,1.1,8.4037,0.7592
300449,汉邦高科,北京,IT设备,创业板,20150422,20260701,7.37,0.9589,115540691.85000001,2845085320.0,2845085320.0,28.4508532,28.4508532,0.77,,10.2255
603866,桃李面包,辽宁,食品,主板,20151222,20260701,3.8,3.2609,58913656.0,6078932960.0,6078932960.0,60.7893296,60.7893296,1.17,21.4157,1.1556
300406,九强生物,北京,医疗保健,创业板,20141030,20260701,11.21,2.5618,61446120.0,6572519406.0,4756654104.0,65.72519406,47.56654104,1.14,34.6151,1.756
002771,真视通,北京,软件服务,主板,20150629,20260701,12.4,0.9772,124675088.95,2601074840.0,2163982280.0,26.0107484,21.6398228,1.05,,4.3925
300441,鲍斯股份,浙江,机床制造,创业板,20150423,20260701,6.51,-0.3063,58795389.0,4195147509.0,4074830991.0,41.95147509,40.74830991,0.88,21.6704,1.664
300511,雪榕生物,上海,种植业,创业板,20160504,20260701,5.43,7.9523,196748003.09,3479799753.0,2964796832.9999995,34.79799753,29.647968329999994,1.93,116.7953,1.9506
300513,恒实科技,北京,软件服务,创业板,20160530,20260701,7.34,1.3812,64852997.199999996,2302493408.0,2108226362.0,23.02493408,21.08226362,1.08,,4.2679
603528,多伦科技,江苏,软件服务,主板,20160503,20260701,6.03,2.901,71582135.0,4256758503.0,4256758503.0,42.56758503,42.56758503,1.2,,2.265
002571,德力股份,安徽,家居用品,主板,20110412,20260701,10.37,0.582,55149239.0,4064528759.0,3093435294.0,40.64528759,30.93435294,0.77,,5.1081
002568,百润股份,上海,红黄酒,主板,20110325,20260701,17.39,2.7778,419887891.8,18113836143.0,13269983807.000002,181.13836143,132.69983807000003,0.94,28.4172,3.5935
002573,清新环境,北京,环境保护,主板,20110422,20260701,3.01,2.381,28703642.16,4259953971.0,4253139632.0,42.59953971,42.53139632,1.01,,0.7754
002576,通达动力,江苏,电气设备,主板,20110428,20260701,14.27,0.8481,50459965.0,2355977000.0,2312133852.0,23.55977,23.12133852,1.06,28.5992,1.7889
300210,森远股份,辽宁,专用机械,创业板,20110426,20260701,8.81,3.8915,120442422.8,4265978200.0,4265978200.0,42.659782,42.659782,0.94,,11.3781
300209,行云科技,湖南,互联网,创业板,20110426,20260701,28.85,-0.3454,1393778417.3999999,26791151485.0,21192050230.0,267.91151485,211.9205023,0.77,,29.8443
002580,圣阳股份,山东,电气设备,主板,20110506,20260701,20.16,0.0,1385103772.84,9149999040.0,9112277664.0,91.4999904,91.12277664,0.64,49.217,3.7931
601566,九牧王,福建,服饰,主板,20110530,20260701,8.28,1.845,70885337.0,4757996016.0,4757996016.0,47.57996016,47.57996016,0.92,16.1596,1.1643
601113,华鼎股份,浙江,化纤,主板,20110509,20260701,3.36,1.8182,53554109.0,4549951392.0,3709951391.9999995,45.49951392,37.09951391999999,1.0,20.3566,1.1247
300207,欣旺达,深圳,电气设备,创业板,20110421,20260701,18.75,-1.2638,878225562.23,34639920863.0,32136107456.0,346.39920863,321.36107456,1.04,32.7647,1.4058
300222,科大智能,上海,电气设备,创业板,20110525,20260701,13.31,-3.8989,615661722.07,10358922772.0,8435924584.999999,103.58922772,84.35924585,1.07,128.2478,5.8561
300221,银禧科技,广东,塑料,创业板,20110525,20260701,16.88,5.0404,985715298.88,7996979336.0,7716930008.0,79.96979336,77.16930008,1.22,72.2239,5.3106
300224,正海磁材,山东,矿物制品,创业板,20110531,20260701,13.54,1.5754,448512884.94,12601683416.0,12555284544.0,126.01683416,125.55284544,0.79,41.0,2.4268
300228,富瑞特装,江苏,化工机械,创业板,20110608,20260701,7.65,3.3784,189400799.82,4570305075.0,4275615600.0,45.70305075,42.756156,1.36,18.9561,1.7996
300226,上海钢联,上海,互联网,创业板,20110608,20260701,16.04,4.7681,169042370.99,6134749828.0,5897858276.0,61.34749828,58.97858276,1.45,28.8356,2.7366
002585,双星新材,江苏,塑料,主板,20110602,20260701,12.02,-3.0645,1301647051.6299999,13718697652.0,10658815534.0,137.18697652,106.58815534,0.8,,1.648
300234,开尔新材,浙江,陶瓷,创业板,20110622,20260701,11.73,0.0853,249059011.72,5902195830.0,4034967510.0,59.0219583,40.3496751,0.8,,5.2271
601798,蓝科高新,甘肃,化工机械,主板,20110622,20260701,7.24,0.0,116997683.0,2566784168.0,2566784168.0,25.66784168,25.66784168,0.96,52.7735,1.9834
002589,瑞康医药,山东,医药商业,主板,20110610,20260701,2.58,4.878,112706746.3,3882152832.0,3523226070.0,38.82152832,35.2322607,1.55,241.56,0.7302
300233,金城医药,山东,化学制药,创业板,20110622,20260701,13.13,5.8871,161441317.08,5040273498.0,4855673576.0,50.40273498,48.55673576,1.28,114.0688,1.354
300236,上海新阳,上海,半导体,创业板,20110629,20260701,126.02,-4.1673,2906658522.69,39492424844.0,35102883602.0,394.92424844,351.02883602,1.01,131.3468,8.2076
002778,中晟高科,江苏,环境保护,主板,20160106,20260701,15.73,3.4868,53572548.300000004,1962369408.9999998,1941533451.0,19.623694089999997,19.41533451,1.13,26.6145,6.1151
601567,三星电气,浙江,电气设备,主板,20110615,20260701,14.52,-2.8112,280734546.0,20403640488.0,20403640488.0,204.03640488,204.03640488,0.94,16.0159,1.7449
002783,凯龙股份,湖北,化工原料,主板,20151209,20260701,7.43,4.5007,116731847.35,3709929025.0000005,3426096338.0,37.09929025,34.26096338,1.14,26.0497,1.3937
002593,日上集团,福建,钢加工,主板,20110628,20260701,4.04,1.2531,53530920.0,3247586320.0,2264437372.0,32.4758632,22.64437372,0.95,29.5111,1.3134
002734,利民股份,江苏,农药化肥,主板,20150127,20260701,17.65,2.7956,317834923.8,8398568940.0,7666203370.000001,83.9856894,76.66203370000001,0.91,17.5056,2.0502
002598,ST章鼓,山东,机械基件,主板,20110707,20260701,6.41,2.56,35752422.66,2000256525.0,1836654095.0,20.00256525,18.36654095,1.15,31.6923,1.597
300258,精锻科技,江苏,汽车配件,创业板,20110826,20260701,11.3,2.4479,167655514.0,6611034490.0,6439773950.0,66.1103449,64.3977395,1.07,51.4298,1.4052
601901,方正证券,湖南,证券,主板,20110810,20260701,7.48,3.8889,1441223288.0,61576118472.0,61576118472.0,615.76118472,615.76118472,1.1,15.5101,1.1747
300243,瑞丰高材,山东,化工原料,创业板,20110712,20260701,22.56,3.7718,1099144773.8600001,6306920976.0,5045519184.0,63.06920976,50.45519184,0.95,207.9267,5.6835
300244,迪安诊断,浙江,医疗保健,创业板,20110719,20260701,20.5,9.3917,1212698521.0500002,12812079750.0,10279911550.0,128.1207975,102.7991155,1.55,290.8355,1.963
002603,以岭药业,河北,中成药,主板,20110728,20260701,15.35,2.3333,311189873.63,25645327890.0,21129796900.0,256.4532789,211.297969,1.12,19.9345,2.2499
002620,*ST瑞和,深圳,装修装饰,主板,20110929,20260701,5.36,5.098,57177066.5,2023367840.0000002,1694145920.0,20.233678400000002,16.9414592,0.73,,
603456,九洲药业,浙江,医疗保健,主板,20141010,20260701,13.84,1.3177,437447289.0,12309932640.0,12309932640.0,123.0993264,123.0993264,1.31,16.8612,1.3846
300251,光线传媒,北京,影视音像,创业板,20110803,20260701,11.43,3.0658,802190097.1800001,33530915412.0,31722442524.0,335.30915412,317.22442524,1.19,20.0526,3.342
002911,佛燃能源,广东,供气供热,主板,20171122,20260701,9.92,4.5311,90716994.03,12877903936.0,12569016960.0,128.77903936,125.6901696,1.65,12.4996,3.0468
300254,仟源医药,山西,化学制药,创业板,20110819,20260701,8.41,4.9938,149301532.0,2153452826.0,1900085597.0000002,21.53452826,19.000855970000003,1.38,86.6549,4.8914
300256,星星科技,江西,元器件,创业板,20110819,20260701,2.69,3.0651,95577531.68,6101978246.000001,6034728246.000001,61.01978246000001,60.34728246000001,1.27,,6.7278
601636,旗滨集团,湖南,玻璃,主板,20110812,20260701,9.77,-4.4966,2950403411.0,28906046649.000004,28906046649.000004,289.06046649,289.06046649,1.13,46.6944,1.9347
300265,通光线缆,江苏,电气设备,创业板,20110916,20260701,19.07,-7.7853,1134331774.8100002,8917156791.0,8911414814.0,89.17156791,89.11414814,1.15,277.1979,3.7881
300269,联建光电,深圳,元器件,创业板,20111012,20260701,6.17,11.9782,746708583.59,3388032146.0,3243433260.0,33.88032146,32.4343326,5.01,396.9894,40.7814
603518,锦泓集团,江苏,服饰,主板,20141203,20260701,7.34,2.6573,51537911.0,2534883680.0,2525503160.0,25.3488368,25.2550316,0.98,11.196,0.6597
300268,佳沃食品,湖南,农业综合,创业板,20110927,20260701,11.37,11.2524,85128919.16000001,1980654000.0,1520254275.0,19.80654,15.20254275,3.44,,
002612,朗姿股份,北京,服饰,主板,20110830,20260701,11.46,2.2302,59590519.9,5070423138.0,2916102432.0000005,50.70423138,29.161024320000006,1.15,5.074,1.517
002624,完美世界,浙江,互联网,主板,20111028,20260701,12.56,1.1272,1415033762.86,24366003104.0,22956326480.0,243.66003104,229.5632648,1.01,33.3389,3.3803
002641,公元股份,浙江,塑料,主板,20111208,20260701,3.9,1.0363,38117696.620000005,4793466210.0,4422579330.0,47.9346621,44.2257933,0.76,76.7063,0.8814
601669,中国电建,北京,建筑工程,主板,20111018,20260701,4.77,1.4894,644907997.0,82168780338.0,62351178543.0,821.68780338,623.51178543,0.99,8.211,0.5583
300275,梅安森,重庆,工程机械,创业板,20111102,20260701,8.12,1.1208,68320256.39999999,2501001412.0,2204267380.0,25.01001412,22.0426738,1.2,61.3386,2.6178
002628,成都路桥,四川,建筑工程,主板,20111103,20260701,5.42,1.3084,320230204.02,4103484168.0,4085513616.0,41.03484168,40.85513616,1.84,,1.454
603686,福龙马,福建,环境保护,主板,20150126,20260701,13.06,1.0836,150198305.0,5425521024.0,5425521024.0,54.25521024,54.25521024,1.1,34.9646,1.5499
002637,赞宇科技,浙江,日用化工,主板,20111125,20260701,11.04,4.8433,184347237.04000002,5193227040.0,5133320313.0,51.9322704,51.33320313,0.97,28.4753,1.376
601555,东吴证券,江苏,证券,主板,20111212,20260701,8.28,4.5455,761915698.0,41140859184.0,41140859184.0,411.40859184,411.40859184,1.85,11.582,0.9404
300276,三丰智能,湖北,专用机械,创业板,20111115,20260701,7.32,2.0921,560617537.03,10255634760.0,7738148412.0,102.5563476,77.38148412,1.36,,5.8581
002635,安洁科技,江苏,元器件,主板,20111125,20260701,22.5,10.0244,128712285.0,14842953000.0,8899494750.0,148.42953,88.9949475,0.1,133.4646,2.5423
002638,勤上股份,广东,家用电器,主板,20111125,20260701,4.38,-0.905,451028792.5,6292283249.0,5924738439.0,62.92283249,59.24738439,2.17,,3.3287
300286,安科瑞,上海,电器仪表,创业板,20120113,20260701,23.62,-2.1946,230240988.74,5923534614.0,4907647862.0,59.23534614,49.07647862,0.9,28.8711,2.5709
300298,三诺生物,湖南,医疗保健,创业板,20120319,20260701,14.38,3.0824,76661297.25,8007444042.0,6434927770.0,80.07444042,64.3492777,1.09,86.4279,2.6902
601368,绿城水务,广西,水务,主板,20150612,20260701,4.21,2.934,22793143.0,3717316751.0,3717316751.0,37.17316751,37.17316751,1.21,39.0373,0.7688
300291,百纳千成,北京,影视音像,创业板,20120209,20260701,4.97,2.8986,130172760.84,4681191809.0,4621428553.0,46.81191809,46.21428553,1.05,,2.2956
603729,ST龙韵,上海,广告包装,主板,20150324,20260701,11.11,5.0095,21586257.0,1023954261.0,1023954261.0,10.23954261,10.23954261,1.43,,3.7059
603359,*ST东珠,江苏,建筑工程,主板,20170901,20260701,2.17,4.8309,11443590.0,968028320.0,968028320.0,9.6802832,9.6802832,0.57,,0.6899
601515,衢州东峰,浙江,广告包装,主板,20120216,20260701,3.43,7.1875,154653113.0,6600934501.0,6600934501.0,66.00934501,66.00934501,1.74,,1.3472
601231,环旭电子,上海,元器件,主板,20120220,20260701,31.1,-4.0123,1168301492.0,74295900270.0,74295900270.0,742.9590027,742.9590027,0.72,40.0854,3.213
300314,戴维医疗,浙江,医疗保健,创业板,20120508,20260701,9.66,3.7594,47514701.0,2782080000.0,1388541924.0,27.8208,13.88541924,1.25,31.9583,2.2392
603123,翠微股份,北京,多元金融,主板,20120503,20260701,8.27,4.5512,184688467.0,6605551682.0,5394321692.999999,66.05551682,53.94321692999999,1.41,,4.0551
300327,中颖电子,上海,半导体,创业板,20120613,20260701,34.51,7.6755,1993049031.4199998,11780682151.0,11693858442.0,117.80682151,116.93858442,1.68,195.8109,6.5083
